gene_name,transcript_id,penultimate_junction,pe_start,pe_end,num_exons,cds_length,a,d,c,c_absolute,b,r2,n_points,x_min,x_max
EQTN,ENST00000380032.7,720,520,719,8,885,0.8229269585365938,-0.7511194100107623,0.7824501937977373,-45.07486162804801,18.291655160425005,0.9919579399350777,67,-200.0,-2.0
MOB3B,ENST00000262244.5,1047,847,1046,4,651,0.2907402300824307,-0.5097434865647698,0.7982768151050785,-42.3360210545097,8.610761387955332,0.9745899266056667,66,-198.0,-3.0
C9orf72,ENST00000619707.4,1462,1262,1461,11,1446,0.6763160588114626,-0.698583807860306,0.7814547900721411,-45.27195156571605,19.999999999999996,0.9784926236479907,67,-200.0,-2.0
ACO1,ENST00000541043.5,2784,2584,2783,22,2670,0.9408159898952565,-0.47401800483568474,0.8316455805693944,-35.82911178896808,19.999999999999996,0.9654659167658081,66,-198.0,-3.0
DDX58,ENST00000379868.5,2376,2176,2375,17,2169,0.6879460407659889,-0.5955390238326959,0.7907768047288072,-43.79852307788261,15.600464158530812,0.9942441386449564,66,-198.0,-3.0
TOPORS,ENST00000360538.6,316,118,315,3,3138,-0.4602751779753058,-0.4421980199455827,0.21481542216219843,-156.1109926783713,7.8944099385217585,0.19121321701294802,66,-198.0,-3.0
NDUFB6,ENST00000379847.7,421,221,420,4,387,0.7320804686715618,-0.8595477124559365,0.894132093083349,-23.644241848746958,19.999999999999932,0.9687645395610701,66,-198.0,-3.0
APTX,ENST00000379825.6,941,741,940,8,921,0.8221944938753546,-0.6359194403436359,0.8176473144372769,-37.105831741419166,19.999999999999996,0.979976088970069,67,-199.0,-1.0
DNAJA1,ENST00000330899.4,1159,959,1158,9,1194,0.9786192427543949,-0.35626581080769604,0.8517274799828267,-31.91314140334879,19.999999999999996,0.9792583935970589,66,-198.0,-3.0
SMU1,ENST00000397149.3,1495,1295,1494,12,1542,0.6168349007479085,-0.6289266949567294,0.8011989471384381,-41.76620530800457,19.999999999999996,0.9846896412843072,66,-198.0,-3.0
B4GALT1,ENST00000535206.5,836,636,835,3,678,0.7367159597700083,-0.409928289047541,0.8431947051967836,-33.57703248662719,19.999999999999996,0.9799472751605545,66,-198.0,-3.0
SPINK4,ENST00000379725.5,407,207,406,5,330,-0.1337474831730503,-0.3312930952269904,0.6704912216756654,-67.24273810821825,12.616608333390435,0.8374521273026527,67,-200.0,-2.0
BAG1,ENST00000634734.1,949,749,948,7,1038,0.7056870744192567,-0.3972293687041478,0.8762060496382519,-27.139820320540878,19.999999999999993,0.9880956053589064,66,-198.0,-3.0
CHMP5,ENST00000419016.6,697,497,696,7,516,0.9562656967372812,-0.4955822656519056,0.7524426289135621,-50.01635947511471,19.999999999999996,0.9948458472302862,67,-199.0,-1.0
NFX1,ENST00000379540.7,3353,3153,3352,24,3363,0.44805158657938293,-0.7087827479641233,0.7378373245501743,-53.908209739065484,19.999999999999996,0.9824470084736989,67,-200.0,-2.0
AQP7,ENST00000379507.7,768,568,767,6,1026,0.3745815402820695,-0.6117512568463739,0.6260541796187645,-76.04127243548463,7.150258137602839,0.9898358560278147,67,-200.0,-2.0
AQP3,ENST00000297991.4,792,592,791,6,879,0.5288445062098166,-0.64678267804175,0.6556500300396993,-70.18129405213952,6.028329809871908,0.9767130309276512,67,-200.0,-2.0
NOL6,ENST00000353159.6,2039,1839,2038,16,2100,0.7355196888201347,-0.5102589899338106,0.8432244939835328,-33.57122367321111,19.999999999999996,0.9882622011180665,66,-198.0,-3.0
ANKRD18B,ENST00000290943.10,3088,2888,3087,16,3036,0.6244368708981585,-0.41314773504169205,0.8492533470269662,-32.395597329741605,16.23006085335974,0.9406906476022665,66,-198.0,-3.0
PRSS3,ENST00000342836.8,942,742,941,6,786,0.6681752153235602,-0.3518475032919235,0.8683672960905029,-28.668377262351925,19.999999999997783,0.9750380757540884,66,-198.0,-3.0
UBE2R2,ENST00000263228.3,689,489,688,5,717,0.40398350077024675,-0.23980777499342057,0.7512600013002306,-51.25051974255433,12.573888178653796,0.9936157093609362,67,-200.0,-2.0
UBAP2,ENST00000379239.8,1607,1407,1606,13,1077,0.7487441373158551,-0.7389754230121981,0.7769735643123873,-46.49015495908449,19.999999999999996,0.9970440957039343,66,-198.0,-3.0
DCAF12,ENST00000361264.8,1546,1346,1545,9,1362,0.6890539666569195,-0.5431175947720076,0.778067247459254,-46.276886745445466,19.999999999999996,0.9950175074786142,66,-198.0,-3.0
UBAP1,ENST00000625521.2,1571,1371,1570,6,1701,0.6981543872280546,-0.478421768328339,0.8428404771167162,-33.64610696224034,19.999999999999996,0.9857963365631887,66,-198.0,-3.0
KIF24,ENST00000402558.6,3992,3792,3991,12,4107,0.023012265541085566,0.18396541275295628,0.2456314579078139,-150.1018657079763,11.021786200990604,0.06907410920781376,66,-198.0,-3.0
C9orf24,ENST00000379124.5,486,286,485,4,495,0.6656067384317169,-0.3325566321346089,0.8311609217195295,-35.430137499533174,19.999999999999996,0.9780106571327476,67,-200.0,-2.0
FAM219A,ENST00000379089.5,689,489,688,6,552,0.4370871010964954,-0.5957770901490697,0.8199029173565151,-38.11893111547954,16.99795164221397,0.9910136566592173,66,-198.0,-3.0
DNAI1,ENST00000614641.4,2268,2068,2267,20,2112,0.6087941647332096,-0.5600626842607881,0.812726286949881,-39.518374044773196,19.999999999999996,0.9706378669721027,66,-198.0,-3.0
CNTFR,ENST00000351266.8,1271,1071,1270,9,1119,0.7318711257155637,-0.49771658211372394,0.6807843338660605,-65.20470189452001,11.126956646893484,0.9900408403962048,67,-200.0,-2.0
DCTN3,ENST00000378916.8,447,247,446,6,477,0.9789484693509195,-1.021906720590102,0.880405800750366,-26.320868853678633,19.999999999999996,0.9772114609740004,66,-198.0,-3.0
ARID3C,ENST00000378909.2,1232,1032,1231,7,1239,0.593090150865359,-0.7327951683915356,0.7462676580583818,-51.23900370444039,5.1778966315553525,0.9876915423071998,67,-199.0,-1.0
SIGMAR1,ENST00000378892.5,607,429,606,3,405,-0.4209782105728823,-0.3574156882133504,0.40567699800144247,-106.19517135374468,9.764127243648632,0.6640379507394311,60,-178.0,-1.0
GALT,ENST00000450095.6,1051,851,1050,9,813,0.7258414025188491,-0.7026831425723642,0.8168194820873877,-38.72020099295938,19.999999999999996,0.9639636482650062,66,-198.0,-3.0
RP11-195F19.29,ENST00000556278.1,824,624,823,8,842,0.4189570639334859,-0.31137747967512913,0.7536555506190008,-49.77620097743784,17.748934322893103,0.9379961289491022,67,-199.0,-1.0
IL11RA,ENST00000555003.5,2609,2409,2608,13,1269,0.4074208034858135,-0.5136894792228536,0.7791519621302708,-44.72791149820637,11.84594122792852,0.9805534390596529,67,-199.0,-1.0
CCL27,ENST00000259631.4,263,63,262,3,339,-0.18492451419293818,0.15999778631823056,0.17361584920051282,-165.62406185829846,13.659023766356237,0.350514804644228,67,-200.0,-2.0
RP11-195F19.5,ENST00000421828.6,498,391,497,3,264,-0.41924887216200674,-0.664997060867496,0.9999999999999999,-2.000000000000014,1.6980799295363576,0.7801873764713769,36,-107.0,-2.0
CCL19,ENST00000311925.6,415,215,414,4,297,0.908833507948077,-0.305589025100741,0.8350712597791041,-35.1611043430747,17.150360903599108,0.9911916922944582,66,-198.0,-3.0
CCL21,ENST00000259607.6,430,230,429,4,405,0.5338076683427321,-0.5662524711588607,0.6338530236227204,-74.49710132270135,13.188620892334892,0.9897662556347957,67,-200.0,-2.0
FAM205A,ENST00000378788.3,292,92,291,4,4008,-0.5421292080453257,-0.7145305602838281,0.9999999999999964,-2.0000000000007105,3.248979315450537,0.9209056145859946,67,-200.0,-2.0
FAM205C,ENST00000340783.10,415,215,414,5,627,0.4073261994147022,-0.7869437822723504,0.7505185824230155,-50.39732068024293,16.741092094746787,0.9369821886696743,67,-199.0,-1.0
PHF24,ENST00000242315.3,1189,989,1188,8,1203,0.4847444429003838,-0.638000171899911,0.8143973647183674,-38.74932178576324,13.478699075917397,0.9867458118154337,67,-200.0,-2.0
DNAJB5,ENST00000453597.7,1184,984,1183,5,1389,0.5060132565251094,-0.5581003181849902,0.732612470861915,-55.14056818192657,16.882897159686326,0.9909003298417367,66,-198.0,-3.0
C9orf131,ENST00000421362.6,138,51,137,3,3096,-0.5347201430694313,-0.6041216089978089,0.5597049133293531,-39.98478728033434,3.028425679711407,0.8466562536942784,29,-87.0,-3.0
VCP,ENST00000358901.10,3212,3012,3211,17,2421,0.577317483125217,-0.38505247647656415,0.6974615090756765,-61.902621203016054,16.28293596910991,0.9904112222566495,67,-200.0,-2.0
PIGO,ENST00000298004.9,2055,1855,2054,13,2019,0.7547240068544001,-0.4628315167291411,0.7286086186285662,-55.73549351154389,13.692288586951499,0.9957909922351772,67,-200.0,-2.0
STOML2,ENST00000452248.6,900,700,899,9,936,0.9513911080823978,-0.7786673500753521,0.8433567301711772,-33.54543761662046,19.999999999999996,0.9604727869022985,66,-198.0,-3.0
FAM214B,ENST00000378566.5,1304,1104,1303,10,702,0.42284208161723896,-0.5871375522410044,0.7388055502962081,-53.716501041350796,13.44692324600665,0.9917455814561231,67,-200.0,-2.0
UNC13B,ENST00000619578.4,4840,4640,4839,40,4833,0.6504979976309673,-0.38227472446504385,0.7797022047944265,-45.618963450703546,14.462880524067039,0.9909061407085024,67,-200.0,-2.0
RUSC2,ENST00000361226.7,4488,4288,4487,12,4551,0.35895709128135317,-0.39623539044518535,0.7527672468297616,-50.95208512770719,19.999999999999996,0.9867902949835041,67,-200.0,-2.0
FAM166B,ENST00000619051.4,763,563,762,7,780,0.6986627401468217,-0.43454742514179856,0.7623993957293919,-48.04491964558042,18.17479479974294,0.9904453484884282,67,-199.0,-1.0
TESK1,ENST00000620767.4,1268,1068,1267,11,1881,0.6387266479048916,-0.9650591949443528,0.7050560908210388,-59.398894017434316,7.847872947260708,0.9898433598319021,67,-199.0,-1.0
CD72,ENST00000396757.5,1268,1068,1267,10,1080,0.7058445060606803,-0.9802411999999999,0.9411841919180328,-35.23395060626228,19.999999999999996,0.9883393554220161,59,-199.0,-25.0
SIT1,ENST00000259608.7,445,245,444,5,591,0.5060994172457879,-0.5388583511826341,0.8325437500291103,-35.65396874432349,7.7227790988679095,0.970192400326511,66,-198.0,-3.0
CCDC107,ENST00000378409.7,614,414,613,6,771,0.9495681626576873,-0.28162698496097005,0.7823206904154367,-44.10050329774353,18.989159468200565,0.9986966533515371,67,-199.0,-1.0
CA9,ENST00000378357.8,1424,1224,1423,11,1380,0.6971823707598807,-0.23241273999999998,0.7655893893537923,-48.41330090794912,8.197708065119183,0.9700409034314688,67,-200.0,-2.0
TPM2,ENST00000378300.9,859,659,858,9,969,0.9130330111501346,-0.7301350487137889,0.8058393237964377,-39.44381388830533,19.999999999999996,0.9884213942566463,67,-199.0,-1.0
TLN1,ENST00000314888.9,7855,7655,7854,57,7626,0.8722702589958907,-0.05647668304518394,0.7318200823895336,-55.295083934040946,18.410499864171502,0.9950176796291784,66,-198.0,-3.0
CREB3,ENST00000353704.2,1220,1020,1219,9,1116,0.8457857720487076,-0.8075585863799839,0.7744768064095616,-45.653592330906804,19.626778908062956,0.9952795669101139,67,-199.0,-1.0
GBA2,ENST00000378103.7,3030,2830,3029,17,2784,0.5442420238874537,-0.5350150640447711,0.6638850539496816,-68.5424144798121,11.842109448284662,0.9967869194434178,66,-198.0,-3.0
RGP1,ENST00000378078.4,1094,894,1093,9,1176,0.5665384987251272,-0.5579251162703434,0.7679649073923062,-46.94294833632338,11.147689192674244,0.992514907303255,67,-199.0,-1.0
MSMP,ENST00000436428.2,380,180,379,3,420,0.17933239396478923,-0.43683824747882394,0.7680296641769044,-47.93012649297293,19.999999999999954,0.8278553674781595,67,-200.0,-2.0
NPR2,ENST00000342694.6,3334,3134,3333,22,3144,1.1139945729243632,0.1256617387365546,0.8315591656350542,-35.84596270116444,19.999999999999996,0.9839330370254489,66,-198.0,-3.0
SPAG8,ENST00000340291.6,1498,1298,1497,8,1506,0.5313994781833639,-0.4541145551090781,0.8387605127957848,-32.92541846643462,19.999999999999996,0.980319020861071,67,-199.0,-1.0
HINT2,ENST00000259667.5,443,243,442,5,492,0.8971072753267004,-0.13754224361514644,0.8281021361783557,-35.03577703668557,19.99999999999991,0.9600660490642484,67,-199.0,-1.0
TMEM8B,ENST00000377996.5,2056,1856,2055,9,1017,0.08759980632912488,-0.6588587037780502,0.7540161941397098,-49.704793560337464,5.137159596493451,0.9804384613749733,67,-199.0,-1.0
RECK,ENST00000377966.3,3261,3061,3260,21,2916,0.661491714844369,-0.6303714971704987,0.7752609013232479,-46.82412424196667,17.82077221984955,0.9841163652307029,66,-198.0,-3.0
GLIPR2,ENST00000396613.7,366,244,365,3,189,-0.22757477342760132,-0.4797454022954161,0.46962184103587673,-65.64537907569479,5.116507734818999,0.9837203684199373,41,-122.0,-2.0
CLTA,ENST00000540080.5,531,331,530,3,501,-0.0015977112257802772,0.42825209978298456,1.0000000220928217e-06,-199.99980199999564,0.010000000000000002,0.008196800896692058,67,-200.0,-2.0
GNE,ENST00000396594.7,2139,1939,2138,12,2262,0.7411337982680488,-0.3892164118723522,0.7893796001989547,-42.70283916060697,15.11414035100946,0.99129718434457,67,-199.0,-1.0
RNF38,ENST00000259605.10,1594,1394,1593,12,1548,0.5647427025570834,-0.5345321106191749,0.7926088708905439,-43.44127017634395,19.999999999999996,0.9892238725821073,66,-198.0,-3.0
MELK,ENST00000298048.6,1963,1763,1962,18,1956,1.0394824279516481,-0.6828179296173189,0.7903249577831863,-43.5156583589291,19.999999999999996,0.9692692599348975,67,-200.0,-2.0
PAX5,ENST00000358127.8,1254,1054,1253,10,1176,0.4383420065869755,-0.5703697677469799,0.7295748326398276,-54.54418313731415,10.18565688311456,0.9907044300445375,67,-199.0,-1.0
ZCCHC7,ENST00000336755.9,1305,1105,1304,9,1632,0.7054923956063607,-0.6842079231136245,0.8033928282927189,-39.92821999804167,19.999999999999996,0.993944424785149,67,-199.0,-1.0
GRHPR,ENST00000318158.10,951,751,950,9,987,0.8182360659180937,-0.6593858037136501,0.7956509962111151,-41.46110275019922,19.999999999999996,0.9846019271946483,67,-199.0,-1.0
POLR1E,ENST00000377798.8,1214,1014,1213,12,1260,0.818993797483894,-0.6964107156795682,0.7432153236337015,-52.843365920527106,19.99999999999993,0.9915577808185729,67,-200.0,-2.0
FBXO10,ENST00000432825.6,2746,2546,2745,11,2871,0.3563864001074833,-0.636626726148193,0.6744555255819378,-66.45780593477633,5.540306247130132,0.9862379079786701,67,-200.0,-2.0
RP11-613M10.8,ENST00000537239.2,283,83,282,3,195,-0.27529738123042136,0.01761533301026134,0.6109266869763302,-132.01991780655635,19.999999999999996,0.8740131745427789,37,-198.0,-90.0
FRMPD1,ENST00000377765.7,2456,2256,2455,16,4737,-0.1580983612153935,-0.5474046904844926,0.7152245089459714,-57.38554722869765,4.791881969511455,0.9898294151678347,67,-199.0,-1.0
TRMT10B,ENST00000377753.6,690,490,689,7,690,0.8596383176264928,-0.6902643285111538,0.8006239305148772,-40.47646175805431,19.999999999999996,0.9811614003937995,67,-199.0,-1.0
DCAF10,ENST00000377724.7,1677,1477,1676,7,1680,0.5835883880411078,-0.4656476250580751,0.7972071288443322,-42.544609875355206,19.89642525072978,0.9958853237438282,66,-198.0,-3.0
SHB,ENST00000377707.3,1913,1713,1912,6,1530,0.4454545652452261,-0.6644926659650554,0.7566632969010513,-50.180667213591846,8.736344564690077,0.976490462744916,67,-200.0,-2.0
IGFBPL1,ENST00000377694.1,870,670,869,5,837,0.891373929851197,-0.29859912945228845,0.8295192700056777,-43.709415778943935,19.999999999999996,0.9685538349621422,63,-198.0,-12.0
ANKRD18A,ENST00000602295.5,1135,935,1134,8,1206,0.653203754774127,-0.6258799565321682,0.8230076683196689,-37.51350467766457,19.999999999999897,0.9685790790277168,66,-198.0,-3.0
CNTNAP3,ENST00000297668.10,3820,3620,3819,24,3867,0.6319409396367658,-0.5504896664980785,0.7652005236023433,-47.49029632673603,19.999999999999996,0.9910547876795662,67,-199.0,-1.0
SPATA31A1,ENST00000377647.4,371,171,370,4,4086,-0.4287956623295585,-0.6417123903848998,0.8531633988845964,-31.073647020849933,3.2442465156497966,0.9588827088405762,67,-200.0,-2.0
ANKRD20A2,ENST00000377601.2,1610,1410,1609,15,2472,0.6226549676410253,-0.2079082258460603,0.8220242127118526,-37.705278521188745,19.99999999999982,0.9949023595095864,66,-198.0,-3.0
CBWD7,ENST00000613716.4,1286,1086,1285,16,1080,0.9075177560131183,-0.8490750837360481,0.7773151468224698,-45.091600929150985,19.999999999999996,0.9733661662635803,67,-199.0,-1.0
CNTNAP3B,ENST00000612828.4,3659,3459,3658,23,3624,0.591652296244274,-0.4888691703686006,0.7701027375629171,-46.5196579625424,19.999999999999996,0.9901893357772182,67,-199.0,-1.0
SPATA31A6,ENST00000332857.6,338,138,337,4,4032,-0.4670319402051718,-0.6793286083403838,0.9999999997132785,-2.0000000567708582,2.674815345471966,0.9482286234445954,67,-200.0,-2.0
SPATA31A5,ENST00000437823.4,371,171,370,4,4044,-0.46632669705245305,-0.6510978059435119,0.9060057458645548,-20.610862318818135,2.978841078298172,0.9469596248585239,67,-200.0,-2.0
SPATA31A7,ENST00000619167.1,371,171,370,4,4044,-0.4650551679718229,-0.6468790495173375,0.9015684170842502,-21.489453417318458,3.0384857877840705,0.9441563114981484,67,-200.0,-2.0
CH17-296N19.1,ENST00000636699.1,1585,1385,1584,9,1477,0.4230547398722166,0.011107140808071209,0.8388944618713268,-32.898896549477286,19.999999999999375,0.9258389463332707,67,-199.0,-1.0
ANKRD20A4,ENST00000357336.3,1779,1579,1778,15,2472,0.5655411193487891,-0.20295579990920382,0.8235222718720447,-37.413156984951286,17.807373819270357,0.9958807797243224,66,-198.0,-3.0
CBWD5,ENST00000382405.7,1260,1060,1259,15,1188,0.908891829017811,-0.8487119529467103,0.7801215230640183,-44.53593843332439,19.999999999999996,0.9748797568928962,67,-199.0,-1.0
ANKRD20A3,ENST00000611388.1,1610,1410,1609,15,2472,0.5843736066175225,-0.23024359546833048,0.8186209842334178,-38.36890807448353,19.999999999999996,0.9956167030386692,66,-198.0,-3.0
ZNF658,ENST00000619925.4,476,276,475,5,1793,-0.568704668374382,-0.6593742115296061,0.7366485650887361,-53.14358411243026,19.999999999969827,0.7836548352615718,67,-199.0,-1.0
SPATA31A3,ENST00000428649.4,371,171,370,4,4044,-0.4682060577802449,-0.6530825874181657,0.8948634385908445,-22.81703915901278,3.0339651597879085,0.948391227227914,67,-200.0,-2.0
ANKRD20A1,ENST00000562196.5,1778,1578,1777,15,2472,0.6242275255775441,-0.20326398945376836,0.8307173051713436,-36.01012549158801,18.143146756070802,0.9951424615535845,66,-198.0,-3.0
CBWD3,ENST00000360171.10,1633,1433,1632,15,1188,0.8335857992838381,-0.7739498413985584,0.7805739451620668,-44.44635885791078,19.999999999999996,0.9760234714508735,67,-199.0,-1.0
PGM5,ENST00000396392.5,1389,1189,1388,8,1164,1.0683499179517397,-0.5021524832065634,0.7777065187417818,-45.01410928912722,19.999999999999996,0.9863562581898121,67,-199.0,-1.0
PIP5K1B,ENST00000541509.5,1937,1737,1936,14,1509,0.6791016593777912,-0.7335462843967132,0.7702112291695348,-47.49817662443212,19.227238461639708,0.9962642210093148,67,-200.0,-2.0
FXN,ENST00000377270.7,1007,807,1006,5,633,0.6449965298772564,-0.4602357507003012,0.7824304346269816,-45.07877394385764,9.419687376199063,0.9964790542647561,67,-200.0,-2.0
TJP2,ENST00000453658.6,3130,2930,3129,22,3063,0.7944901496891056,-0.3570851093674714,0.7537301835129155,-50.76142366444273,19.999999999999996,0.9877945779489078,67,-200.0,-2.0
FAM189A2,ENST00000455972.5,1254,1054,1253,11,1353,0.7371311073450888,-0.7165032305692648,0.8146784248876064,-39.13770714691674,19.999999999999996,0.9829850145675705,66,-198.0,-3.0
APBA1,ENST00000265381.6,2666,2466,2665,13,2514,0.5989671168628962,-0.3861822018108373,0.7575427775579572,-50.27915837619835,14.09260223957085,0.9893633452705659,66,-198.0,-3.0
PTAR1,ENST00000377200.9,714,514,713,5,1053,0.32095751402338957,-0.8915068599999999,0.9136760620997737,-19.0921397042448,2.721741513493749,0.9768147118020138,67,-200.0,-2.0
C9orf135,ENST00000377197.7,595,395,594,6,690,0.9548279901283393,-0.32068925693718936,0.880225534778929,-26.35602071810885,19.999999999999996,0.952231278576128,66,-198.0,-3.0
MAMDC2,ENST00000377182.4,2614,2414,2613,14,2061,0.6540426478116177,-0.6739197479644633,0.6940842134466395,-61.57132573756539,10.5258268967205,0.9911459848736079,67,-199.0,-1.0
